Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	N/A_number	Number_Event	Likelihood_ratio_test	Wald_test	Score_test	zph
THCA	gender	MALE (vs FEMALE)	1.998132742	0.722849698	5.523325894	0.182092522	136/6--371/10	0(0%)	0.19812698	0.182092522	0.17363774	0.685725644
THCA	histological_type	Thyroid_Papillary_Carcinoma_-_Follicular_(>=_99%_follicular_patterned) (vs Thyroid_Papillary_Carcinoma_-_Classical/usual)	0.290217901	0.0382675	2.200991209	0.231391629	102/1--359/15	NA	NA	NA	NA	0.702432776
THCA	histological_type	Thyroid_Papillary_Carcinoma_-_Tall_Cell_(>=_50%_tall_cell_features) (vs Thyroid_Papillary_Carcinoma_-_Classical/usual)	2.97E-08	0	Inf	0.997393576	37/0--359/15	NA	NA	NA	NA	0.999958603
THCA	histological_type	"Other,_specify (vs Thyroid_Papillary_Carcinoma_-_Classical/usual)"	2.96E-08	0	Inf	0.998762502	9/0--359/15	NA	NA	NA	NA	0.999975218
THCA	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.212922545	0.697981311	0.389075087	0.985802764
THCA	history_thyroid_disease	Nodular_Hyperplasia (vs Normal)	0.535221671	0.068531607	4.180001744	0.551138482	69/1--281/14	NA	NA	NA	NA	0.646227166
THCA	history_thyroid_disease	Lymphocytic_Thyroiditis (vs Normal)	9.96E-09	0	Inf	0.998204588	43/0--281/14	NA	NA	NA	NA	0.999984318
THCA	history_thyroid_disease	"Other,_specify (vs Normal)"	9.85E-09	0	Inf	0.998491787	26/0--281/14	NA	NA	NA	NA	0.999981853
THCA	history_thyroid_disease	Lymphocytic_Thyroiditis|Nodular_Hyperplasia (vs Normal)	9.37E-09	0	Inf	0.998796011	23/0--281/14	NA	NA	NA	NA	0.999958033
THCA	history_thyroid_disease	"Lymphocytic_Thyroiditis|Other,_specify (vs Normal)"	1.01E-08	0	Inf	0.999163212	5/0--281/14	NA	NA	NA	NA	0.999999775
THCA	history_thyroid_disease	"Lymphocytic_Thyroiditis|Nodular_Hyperplasia|Other,_specify (vs Normal)"	1.04E-08	0	Inf	0.999531074	1/0--281/14	NA	NA	NA	NA	0.999993143
THCA	history_thyroid_disease	"Normal|Other,_specify (vs Normal)"	9.12E-09	0	Inf	0.99983302	1/0--281/14	NA	NA	NA	NA	0.999991036
THCA	history_thyroid_disease	Global	NA	NA	NA	NA	NA	58(11.44%)	0.467834404	0.999822981	0.78789221	0.999969939
THCA	laterality	Left_lobe (vs Right_lobe)	1.039989196	0.335027432	3.228325278	0.945909595	178/6--215/6	NA	NA	NA	NA	0.82904563
THCA	laterality	Bilateral (vs Right_lobe)	1.209495063	0.240122526	6.092216055	0.817647274	86/2--215/6	NA	NA	NA	NA	0.130165706
THCA	laterality	Isthmus (vs Right_lobe)	1.201534178	0.1442921	10.00529051	0.865184402	22/1--215/6	NA	NA	NA	NA	0.531529466
THCA	laterality	Global	NA	NA	NA	NA	NA	6(1.18%)	0.995192072	0.994982326	0.994964736	0.370084126
THCA	new_tumor_event_dx_days_to	Yes (vs NO)	1.015119156	0.230320447	4.474057395	0.984180284	47/2--460/14	0(0%)	0.984209797	0.984180284	0.984180139	0.494913225
THCA	number_of_lymphnodes_positive_by_he	Yes (vs NO)	0.724235923	0.262755938	1.996216247	0.532827972	219/6--288/10	0(0%)	0.528163434	0.532827972	0.531068461	0.095035661
THCA	other_dx	Yes (vs No)	5.287656801	1.701959185	16.42772324	0.003984309	34/4--473/12	0(0%)	0.013808899	0.003984309	0.001269565	0.18096003
THCA	pathologic_stage_v2	StageIII/IV (vs StageI/II)	7.211180961	2.320548001	22.40898737	0.000637528	168/12--337/4	2(0.39%)	0.000171884	0.000637528	6.62E-05	0.334433684
THCA	PGR	(continuous)	0.842737524	0.641029778	1.107915042	0.220280294	505/16	2(0.39%)	0.230436369	0.220280294	0.224242819	0.534899277
THCA	PGR	H (vs L)	0.728772298	0.271216726	1.958245976	0.530415943	253/9--252/7	2(0.39%)	0.528554333	0.530415943	0.528707792	0.172754579
THCA	postoperative_rx_tx	YES (vs NO)	1.34E-08	0	Inf	0.998278344	17/0--219/13	271(53.45%)	0.154410648	0.998278344	0.30432165	0.99999804
THCA	race	ASIAN (vs WHITE)	1.34E-08	0	Inf	0.998051337	52/0--334/14	NA	NA	NA	NA	0.999965822
THCA	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.488309272	0.336316312	6.586253508	0.600281648	27/2--334/14	NA	NA	NA	NA	0.482890416
THCA	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	1.26E-08	0	Inf	0.999793377	1/0--334/14	NA	NA	NA	NA	0.999989148
THCA	race	Global	NA	NA	NA	NA	NA	93(18.34%)	0.397190339	0.964736658	0.630962759	0.920573529
THCA	radiation_therapy	NO (vs YES)	1.519247821	0.460831386	5.008586683	0.492009651	78/4--157/9	272(53.65%)	0.503988285	0.492009651	0.48902508	0.464443977
THCA	residual_tumor	R1 (vs R0)	4.151940154	1.249673898	13.79448437	0.020136817	52/4--389/8	NA	NA	NA	NA	0.551208378
THCA	residual_tumor	RX (vs R0)	6.36933381	1.680154428	24.14564549	0.00646673	30/3--389/8	NA	NA	NA	NA	0.564450904
THCA	residual_tumor	R2 (vs R0)	1.78E-07	0	Inf	0.997554157	4/0--389/8	NA	NA	NA	NA	0.999878395
THCA	residual_tumor	Global	NA	NA	NA	NA	NA	32(6.31%)	0.026365838	0.019367097	0.004613047	0.805570492
THCA	tumor_focality	Multifocal (vs Unifocal)	0.255844066	0.057750815	1.133424454	0.072646782	228/2--269/14	10(1.97%)	0.035946499	0.072646782	0.053257832	0.274839516
THCA	tumor_size_width	(continuous)	1.345442813	1.044533696	1.733037785	0.021601834	478/15	29(5.72%)	0.032287658	0.021601834	0.020965681	0.327818555
THCA	tumor_size_width.1	(continuous)	1.582355855	1.054018052	2.375528624	0.02684627	429/12	78(15.38%)	0.039228333	0.02684627	0.02648873	0.242476255
THCA	tumor_size_width.2	(continuous)	1.864573921	1.060618507	3.277932529	0.030432375	407/12	100(19.72%)	0.040637627	0.030432375	0.027579694	0.307225313
THCA	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	25.01368073	6.464919446	96.78144157	3.11E-06	44/7--451/3	12(2.37%)	1.83E-06	3.11E-06	3.64E-12	0.382411894
THYM	age_at_initial_pathologic_diagnosis	(continuous)	1.054387154	0.995307915	1.116973204	0.071844167	123/9	1(0.81%)	0.052147187	0.071844167	0.060890269	0.724112111
THYM	AR	(continuous)	1.091588988	0.722480712	1.649271045	0.67727253	119/9	5(4.03%)	0.681464105	0.67727253	0.676822965	0.386133776
THYM	AR	H (vs L)	0.611261665	0.159392748	2.344151963	0.472917437	60/5--59/4	5(4.03%)	0.470837964	0.472917437	0.468966352	0.81070734
THYM	BMI	(continuous)	1.000394063	0.901504017	1.110131805	0.994080608	100/9	24(19.35%)	0.994085011	0.994080608	0.994080606	0.032349436
THYM	BMI_category	Over (vs Normal)	0.771784482	0.168979224	3.524997166	0.738177834	37/3--38/4	NA	NA	NA	NA	0.244045118
THYM	BMI_category	Obesity (vs Normal)	0.759597195	0.137008393	4.211332486	0.753023047	25/2--38/4	NA	NA	NA	NA	0.091135971
THYM	BMI_category	Global	NA	NA	NA	NA	NA	24(19.35%)	0.925682879	0.924804455	0.924381019	0.198828739
THYM	clinical_stage	Stage_I (vs Stage_II)	3.16E-09	0	Inf	0.998490531	38/0--61/7	NA	NA	NA	NA	0.999982553
THYM	clinical_stage	Stage_III (vs Stage_II)	0.741898586	0.090507674	6.081401605	0.780909199	15/1--61/7	NA	NA	NA	NA	0.607395648
THYM	clinical_stage	Stage_IV (vs Stage_II)	1.838732494	0.213327992	15.84853985	0.579435418	8/1--61/7	NA	NA	NA	NA	0.825864008
THYM	clinical_stage	Global	NA	NA	NA	NA	NA	3(2.42%)	0.137547726	0.932721119	0.303709397	0.962557465
THYM	clinical_stage_v2	StageIII/IV (vs StageI/II)	1.529205063	0.31323633	7.465507361	0.59954832	23/2--99/7	3(2.42%)	0.613720384	0.59954832	0.596858018	0.454283949
THYM	ESR1	(continuous)	1.144825951	0.733406246	1.78704022	0.551645458	119/9	5(4.03%)	0.555857862	0.551645458	0.551552696	0.323022855
THYM	ESR1	H (vs L)	0.947223632	0.238483249	3.762245827	0.938584212	60/4--59/5	5(4.03%)	0.938616603	0.938584212	0.938578085	0.119649525
THYM	ESR2	(continuous)	0.477863115	0.265416055	0.860359244	0.013844085	119/9	5(4.03%)	0.011588711	0.013844085	0.008980821	0.706296866
THYM	ESR2	H (vs L)	0.112299339	0.014019823	0.899522144	0.039426152	59/8--60/1	5(4.03%)	0.008395417	0.039426152	0.012720467	0.75542644
THYM	gender	FEMALE (vs MALE)	1.552702635	0.415261284	5.805707311	0.513183068	60/5--64/4	1(0.81%)	0.511438219	0.513183068	0.509844432	0.321473918
THYM	histological_type	Type_AB (vs Type_A)	0.27810414	0.025113929	3.079642082	0.296887985	38/1--58/4	NA	NA	NA	NA	0.405247649
THYM	histological_type	Type_B (vs Type_A)	0.411460762	0.071902384	2.354580611	0.318386629	17/2--58/4	NA	NA	NA	NA	0.853238577
THYM	histological_type	Type_C (vs Type_A)	1.507653585	0.204720252	11.1030507	0.686942354	11/2--58/4	NA	NA	NA	NA	0.308007105
THYM	histological_type	Global	NA	NA	NA	NA	NA	1(0.81%)	0.387635469	0.347006279	0.285558776	0.633437373
THYM	history_myasthenia_gravis	YES (vs NO)	1.906931821	0.508021494	7.157943138	0.338835104	34/4--90/5	1(0.81%)	0.348256715	0.338835104	0.330740605	0.363831142
THYM	new_tumor_event_type	Yes (vs NO)	4.520417377	1.188792934	17.18900969	0.026847022	21/5--103/4	1(0.81%)	0.029427742	0.026847022	0.015986655	0.167678951
THYM	other_dx	Yes (vs No)	1.990531771	0.243019834	16.30408788	0.521148691	10/1--114/8	1(0.81%)	0.55555635	0.521148691	0.512949593	0.124617619
THYM	PGR	(continuous)	1.190434343	0.802465297	1.765975337	0.386323136	119/9	5(4.03%)	0.394922362	0.386323136	0.385038897	0.121927166
THYM	PGR	H (vs L)	0.729727042	0.191531216	2.780233775	0.644309508	61/5--58/4	5(4.03%)	0.642908242	0.644309508	0.643054923	0.090619814
THYM	race	ASIAN (vs WHITE)	0.566688438	0.069476336	4.622232593	0.595855434	13/1--103/8	NA	NA	NA	NA	0.148094421
THYM	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	3.54E-08	0	Inf	0.998474887	6/0--103/8	NA	NA	NA	NA	0.999968215
THYM	race	Global	NA	NA	NA	NA	NA	3(2.42%)	0.617710688	0.868795096	0.731507126	0.351380742
THYM	radiation_therapy	YES (vs NO)	1.440099569	0.365794089	5.669546965	0.601936751	42/5--81/4	2(1.61%)	0.601075016	0.601936751	0.600376176	0.266847954
THYM	submitted_tumor_site	Anterior_Mediastinum (vs Thymus)	1.006921886	0.208824168	4.855241105	0.993142981	27/2--97/7	1(0.81%)	0.993147343	0.993142981	0.993142967	0.048300787
THYM	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	6.727612569	1.748234601	25.88941488	0.00556448	10/4--113/5	2(1.61%)	0.011042447	0.00556448	0.001580012	0.695463177
UCEC	age_at_initial_pathologic_diagnosis	(continuous)	1.034661707	1.01479825	1.054913967	0.000570563	545/91	3(0.55%)	0.000537554	0.000570563	0.000571527	0.929749147
UCEC	AR	(continuous)	0.986510951	0.892606344	1.090294577	0.790159673	531/87	17(3.1%)	0.790670985	0.790159673	0.790151331	0.17882626
UCEC	AR	H (vs L)	0.907818716	0.595133882	1.384788946	0.653508099	265/47--266/40	17(3.1%)	0.653154404	0.653508099	0.653382989	0.081174053
UCEC	BMI	(continuous)	0.991430312	0.969523083	1.013832555	0.450285019	516/87	32(5.84%)	0.429562166	0.450285019	0.458952128	0.957969148
UCEC	BMI_category	Over (vs Normal)	0.870803574	0.458802311	1.652779088	0.672201878	114/20--308/49	NA	NA	NA	NA	0.370472399
UCEC	BMI_category	Obesity (vs Normal)	0.958436236	0.557882492	1.64658334	0.877803454	95/18--308/49	NA	NA	NA	NA	0.350340725
UCEC	BMI_category	Global	NA	NA	NA	NA	NA	32(5.84%)	0.905186037	0.906300936	0.90621421	0.594533329
UCEC	clinical_stage	Stage_II (vs Stage_I)	1.908150956	0.908240126	4.008895849	0.088033552	124/33--342/32	NA	NA	NA	NA	0.843690033
UCEC	clinical_stage	Stage_III (vs Stage_I)	3.558844214	2.182252008	5.803808219	3.63E-07	52/9--342/32	NA	NA	NA	NA	0.010176262
UCEC	clinical_stage	Stage_IV (vs Stage_I)	8.684953906	4.787204195	15.75625799	1.14E-12	30/17--342/32	NA	NA	NA	NA	0.209467258
UCEC	clinical_stage	Global	NA	NA	NA	NA	NA	1(0.18%)	3.95E-11	3.15E-12	1.44E-15	0.065971907
UCEC	clinical_stage_v2	StageIII/IV (vs StageI/II)	3.968803771	2.61840474	6.015648816	8.24E-11	154/50--394/41	1(0.18%)	1.50E-10	8.24E-11	2.43E-12	0.008881031
UCEC	ESR1	(continuous)	0.85510369	0.786209319	0.930035172	0.000259828	531/87	17(3.1%)	0.000678896	0.000259828	0.000204774	0.075213104
UCEC	ESR1	H (vs L)	0.406335357	0.256575125	0.643509079	0.000123439	265/61--266/26	17(3.1%)	5.85E-05	0.000123439	7.22E-05	0.265327834
UCEC	ESR2	(continuous)	1.056570485	0.852083754	1.310130823	0.616080058	531/87	17(3.1%)	0.616810558	0.616080058	0.616124386	0.812164677
UCEC	ESR2	H (vs L)	1.296823356	0.849520608	1.979646875	0.228464975	267/39--264/48	17(3.1%)	0.227040217	0.228464975	0.227165421	0.607072028
UCEC	histological_grade	G2 (vs G1)	7.007877645	1.592273369	30.84291306	0.01001819	122/14--316/69	NA	NA	NA	NA	0.22857085
UCEC	histological_grade	G3 (vs G1)	13.09942386	3.209999129	53.45637137	0.00033656	99/2--316/69	NA	NA	NA	NA	0.517077297
UCEC	histological_grade	High_Grade (vs G1)	36.71920223	7.392508519	182.3873194	1.05E-05	11/6--316/69	NA	NA	NA	NA	0.282620895
UCEC	histological_grade	Global	NA	NA	NA	NA	NA	1(0.18%)	1.07E-08	2.11E-05	8.96E-08	0.313446154
UCEC	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	3.448590278	2.008859736	5.920161919	7.12E-06	221/16--327/75	1(0.18%)	4.53E-07	7.12E-06	1.75E-06	0.335685361
UCEC	histological_type	Serous_endometrial_adenocarcinoma (vs Endometrioid_endometrial_adenocarcinoma)	2.910290745	1.888274104	4.48546755	1.30E-06	115/36--411/49	NA	NA	NA	NA	0.371237855
UCEC	histological_type	Mixed_serous_and_endometrioid (vs Endometrioid_endometrial_adenocarcinoma)	2.907862238	1.241815632	6.809112867	0.013938089	22/6--411/49	NA	NA	NA	NA	0.224618063
UCEC	histological_type	Global	NA	NA	NA	NA	NA	1(0.18%)	6.69E-06	2.87E-06	8.40E-07	0.38806415
UCEC	lymph_nodes_aortic_pos_by_he	Yes (vs NO)	2.458548202	1.230843581	4.91082649	0.01082353	29/9--519/82	1(0.18%)	0.023183926	0.01082353	0.008413831	0.76241031
UCEC	lymph_nodes_aortic_pos_total	Yes (vs NO)	2.967597123	1.64259681	5.361408613	0.00031278	38/13--510/78	1(0.18%)	0.001492756	0.00031278	0.000154113	0.76960906
UCEC	lymph_nodes_pelvic_pos_by_he	Yes (vs NO)	4.010198511	2.460188454	6.536772447	2.53E-08	56/22--492/69	1(0.18%)	8.69E-07	2.53E-08	1.71E-09	0.248123584
UCEC	lymph_nodes_pelvic_pos_total	Yes (vs NO)	3.653551476	2.311165758	5.775630044	2.93E-08	74/27--474/64	1(0.18%)	4.97E-07	2.93E-08	2.91E-09	0.252951725
UCEC	menopause_status	Pre (vs Post)	1.213729134	0.559068286	2.634988334	0.624315175	35/7--448/81	NA	NA	NA	NA	0.599256948
UCEC	menopause_status	Indeterminate (vs Post)	0.339224524	0.047147394	2.44071344	0.282938608	17/1--448/81	NA	NA	NA	NA	0.337815305
UCEC	menopause_status	Peri (vs Post)	0.41324446	0.057442947	2.972879926	0.38007011	17/1--448/81	NA	NA	NA	NA	0.123816859
UCEC	menopause_status	Global	NA	NA	NA	NA	NA	32(5.84%)	0.392040117	0.530571784	0.495698465	0.327842077
UCEC	new_tumor_event_dx_days_to	Yes (vs NO)	4.678609816	3.09350757	7.0759128	2.67E-13	109/50--439/41	1(0.18%)	8.33E-13	2.67E-13	7.77E-16	0.136697264
UCEC	new_tumor_event_type	Metastatic (vs NO)	3.334560288	1.742590049	6.380899697	0.000275557	27/11--463/54	NA	NA	NA	NA	0.733351924
UCEC	new_tumor_event_type	Locoregional_Recurrence (vs NO)	4.222782927	2.295994549	7.766523512	3.60E-06	25/13--463/54	NA	NA	NA	NA	0.002826853
UCEC	new_tumor_event_type	Locoregional_Disease (vs NO)	2.78289111	0.999596308	7.747610584	0.050090415	12/4--463/54	NA	NA	NA	NA	0.57163601
UCEC	new_tumor_event_type	New_Primary_Tumor (vs NO)	1.624310469	0.506988107	5.204036272	0.414188057	11/3--463/54	NA	NA	NA	NA	0.331788431
UCEC	new_tumor_event_type	Distant_Metastasis (vs NO)	6.766725901	2.890052722	15.84351007	1.06E-05	10/6--463/54	NA	NA	NA	NA	0.503429352
UCEC	new_tumor_event_type	Global	NA	NA	NA	NA	NA	1(0.18%)	1.34E-06	4.03E-08	6.53E-10	0.049800579
UCEC	other_dx	Yes (vs No)	0.982810658	0.45425239	2.126387909	0.964877739	47/7--501/84	1(0.18%)	0.96479209	0.964877739	0.964877287	0.674952535
UCEC	peritoneal_washing	positive (vs negative)	4.651630184	2.83978597	7.619469776	1.03E-09	58/25--353/46	137(25%)	3.38E-08	1.03E-09	1.88E-11	0.96500679
UCEC	PGR	(continuous)	0.87308073	0.818740117	0.931027986	3.48E-05	531/87	17(3.1%)	6.58E-05	3.48E-05	2.49E-05	0.057216051
UCEC	PGR	H (vs L)	0.524145452	0.336724923	0.815883935	0.004219801	265/57--266/30	17(3.1%)	0.003337383	0.004219801	0.003603073	0.111300676
UCEC	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.130923928	0.677873679	1.886765883	0.63753964	109/19--374/65	NA	NA	NA	NA	0.681250534
UCEC	race	ASIAN (vs WHITE)	0.365854692	0.089429912	1.496698956	0.161835026	20/2--374/65	NA	NA	NA	NA	0.344743971
UCEC	race	NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER (vs WHITE)	0.957654252	0.233801612	3.922563489	0.95204051	9/2--374/65	NA	NA	NA	NA	0.641695356
UCEC	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	1.955682934	0.270074396	14.16163769	0.506677447	4/1--374/65	NA	NA	NA	NA	0.825352537
UCEC	race	Global	NA	NA	NA	NA	NA	33(6.02%)	0.475163324	0.602904281	0.56541347	0.858714173
UCEC	residual_tumor	RX (vs R0)	1.959941611	0.990907327	3.876619955	0.053148131	41/10--376/51	NA	NA	NA	NA	0.292687482
UCEC	residual_tumor	R1 (vs R0)	1.72064492	0.684383916	4.325962181	0.248608081	22/5--376/51	NA	NA	NA	NA	0.818914822
UCEC	residual_tumor	R2 (vs R0)	6.058636015	3.141699778	11.68382498	7.60E-08	16/11--376/51	NA	NA	NA	NA	0.640269368
UCEC	residual_tumor	Global	NA	NA	NA	NA	NA	94(17.15%)	6.50E-05	1.34E-06	3.55E-08	0.665677493
UCEC	treatment_outcome_first_course	Stable_Disease (vs Complete_Remission/Response)	5.24378199	1.626999607	16.90058771	0.005518038	20/13--441/53	NA	NA	NA	NA	0.982366507
UCEC	treatment_outcome_first_course	Progressive_Disease (vs Complete_Remission/Response)	9.006778015	4.865848738	16.6717164	2.63E-12	12/6--441/53	NA	NA	NA	NA	0.107717328
UCEC	treatment_outcome_first_course	Partial_Remission/Response (vs Complete_Remission/Response)	7.115690369	3.01938292	16.76933691	7.24E-06	6/3--441/53	NA	NA	NA	NA	0.734098462
UCEC	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	69(12.59%)	6.82E-10	8.09E-14	0	0.453043486
UCEC	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	7.701606562	4.633806014	12.80043736	3.44E-15	38/22--441/53	69(12.59%)	2.20E-11	3.44E-15	0	0.197915239
UCEC	tumor_invasion_percent	(continuous)	1.012339979	1.00837359	1.016321968	9.17E-10	474/79	74(13.5%)	8.47E-07	9.17E-10	5.00E-09	0.716667329
UCEC	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	11.35357578	7.247553549	17.78582003	0	101/60--427/29	21(3.83%)	0	0	0	0.799714188
UCS	age_at_initial_pathologic_diagnosis	(continuous)	1.039726639	0.999343346	1.081741814	0.053921714	57/35	0(0%)	0.058107913	0.053921714	0.052593251	0.445076288
UCS	AR	(continuous)	0.951927746	0.80285349	1.128682187	0.570753307	57/35	0(0%)	0.56824457	0.570753307	0.570445045	0.571013078
UCS	AR	H (vs L)	0.863866792	0.432566029	1.725206753	0.678389616	29/18--28/17	0(0%)	0.677785805	0.678389616	0.678128266	0.424708564
UCS	BMI	(continuous)	0.989267133	0.942566882	1.038281187	0.661848931	52/30	5(8.77%)	0.651685408	0.661848931	0.661819518	0.464060466
UCS	BMI_category	Obesity (vs Over)	0.872088016	0.33161146	2.293459661	0.781453172	17/13--20/8	NA	NA	NA	NA	0.562882009
UCS	BMI_category	Normal (vs Over)	1.404708175	0.597873814	3.30037043	0.435546812	15/9--20/8	NA	NA	NA	NA	0.752677989
UCS	BMI_category	Global	NA	NA	NA	NA	NA	5(8.77%)	0.547857446	0.542690481	0.538304671	0.658085041
UCS	clinical_stage	Stage_IV (vs Stage_I)	2.584631832	0.949255421	7.0374333	0.063160009	20/16--22/10	NA	NA	NA	NA	0.820259485
UCS	clinical_stage	Stage_II (vs Stage_I)	1.03047214	0.218807983	4.852989433	0.969714206	10/7--22/10	NA	NA	NA	NA	0.602949785
UCS	clinical_stage	Stage_III (vs Stage_I)	2.458502267	1.084178972	5.574940624	0.031283571	5/2--22/10	NA	NA	NA	NA	0.684367886
UCS	clinical_stage	Global	NA	NA	NA	NA	NA	0(0%)	0.088216035	0.108457471	0.090614794	0.954077782
UCS	clinical_stage_v2	StageIII/IV (vs StageI/II)	2.480851424	1.203012515	5.116009774	0.013875243	27/12--30/23	0(0%)	0.010644976	0.013875243	0.011016814	0.816627351
UCS	ESR1	(continuous)	0.943336549	0.777229206	1.144943908	0.555006734	57/35	0(0%)	0.556335115	0.555006734	0.555202751	0.424068174
UCS	ESR1	H (vs L)	0.850563143	0.435908108	1.659656353	0.635094896	29/19--28/16	0(0%)	0.634524556	0.635094896	0.634736209	0.931695093
UCS	ESR2	(continuous)	0.756729834	0.479182617	1.195035091	0.231819375	57/35	0(0%)	0.232185392	0.231819375	0.233864455	0.70650127
UCS	ESR2	H (vs L)	0.720027808	0.365083226	1.420059888	0.343180049	29/18--28/17	0(0%)	0.342521695	0.343180049	0.341088254	0.715003144
UCS	histological_type	Uterine_Carcinosarcoma/_MMMT_Heterologous_Type (vs Uterine_Carcinosarcoma/_Malignant_Mixed_Mullerian_Tumor_(MMMT)_NOS)	2.059700384	0.993290758	4.271020986	0.052152571	20/16--24/14	NA	NA	NA	NA	0.968205759
UCS	histological_type	Uterine_Carcinosarcoma/MMMT_Homologous_Type (vs Uterine_Carcinosarcoma/_Malignant_Mixed_Mullerian_Tumor_(MMMT)_NOS)	0.534674576	0.191091686	1.496019573	0.233004931	13/5--24/14	NA	NA	NA	NA	0.305027987
UCS	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.015791276	0.01860972	0.012875036	0.553455717
UCS	hypertension_diagnosis	YES (vs NO)	1.605664085	0.815686328	3.160721302	0.170564225	28/19--29/16	0(0%)	0.169476298	0.170564225	0.166957539	0.091484057
UCS	lymph_nodes_aortic_pos_by_he	Yes (vs NO)	1.981761186	0.886487603	4.430267703	0.095630751	9/8--48/27	0(0%)	0.116660365	0.095630751	0.089386628	0.203284914
UCS	lymph_nodes_pelvic_pos_by_he	Yes (vs NO)	0.923713626	0.415969963	2.051222298	0.845431689	13/8--44/27	0(0%)	0.844408892	0.845431689	0.845391997	0.488217428
UCS	new_tumor_event_type	NO (vs Yes)	0.383859249	0.177695355	0.829216514	0.014829122	26/10--31/25	0(0%)	0.00975791	0.014829122	0.011586638	0.055032311
UCS	other_dx	Yes (vs No)	0.602013298	0.183491526	1.975132144	0.402504939	8/3--49/32	0(0%)	0.369673689	0.402504939	0.397473751	0.34174786
UCS	PGR	(continuous)	0.93471411	0.8001626	1.091891156	0.394559279	57/35	0(0%)	0.38899915	0.394559279	0.394271896	0.823244652
UCS	PGR	H (vs L)	0.77308021	0.39654054	1.507167491	0.449890139	29/19--28/16	0(0%)	0.448888109	0.449890139	0.448666645	0.522438841
UCS	postoperative_rx_tx	NO (vs YES)	2.059618067	1.041192117	4.074201593	0.037899093	21/15--36/20	0(0%)	0.043218065	0.037899093	0.034279349	0.028371389
UCS	pregnancies_full_term_count	0 (vs 4+)	2.778230353	0.557724195	13.83939225	0.212305034	15/10--19/12	NA	NA	NA	NA	0.899686132
UCS	pregnancies_full_term_count	1 (vs 4+)	1.274831641	0.21091931	7.705295992	0.791374693	7/3--19/12	NA	NA	NA	NA	0.131904781
UCS	pregnancies_full_term_count	2 (vs 4+)	1.290699882	0.359486131	4.634132001	0.695594095	5/3--19/12	NA	NA	NA	NA	0.61737701
UCS	pregnancies_full_term_count	3 (vs 4+)	1.01621912	0.264638724	3.902306075	0.98130177	4/2--19/12	NA	NA	NA	NA	0.363677687
UCS	pregnancies_full_term_count	Global	NA	NA	NA	NA	NA	7(12.28%)	0.738709691	0.675941238	0.649456813	0.548541138
UCS	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	0.699333171	0.26743226	1.828750519	0.465887906	9/5--44/29	NA	NA	NA	NA	0.515616332
